"seqn","cbd071","cbd091","cbd111","cbd121","cbd131"
94746,38,17,0,21,0
94747,NA,NA,NA,NA,NA
94748,30,0,5,0,0
94749,800,200,100,100,0
94750,800,40,30,28,0
94751,500,100,200,200,100
94752,85,0,0,0,0
94753,200,0,100,275,0
94754,40,0,0,30,0
94755,300,0,200,50,0
94756,250,0,50,125,0
94757,75,30,10,497,20
94758,150,0,50,200,0
94759,400,30,100,200,0
94760,200,50,50,0,0
94761,170,60,120,80,40
94762,300,50,0,50,0
94763,1000,100,100,100,100
94764,500,0,200,200,50
94765,0,0,300,0,94
94766,642,0,514,342,85
94767,0,0,400,0,0
94768,500,100,0,128,60
94769,60,0,400,100,0
94770,300,0,500,200,160
94771,800,100,200,150,0
94772,500,0,500,150,100
94773,257,85,0,128,0
94774,700,0,330,80,0
94775,400,0,0,0,0
94776,600,0,350,100,30
94777,428,0,42,85,0
94778,550,40,100,250,0
94779,800,70,200,30,0
94780,857,0,100,300,85
94781,857,0,0,100,0
94782,1000,0,0,0,128
94783,300,0,700,100,80
94784,200,0,0,30,20
94785,200,0,50,0,0
94786,400,50,200,70,0
94787,999999,999999,300,999999,0
94788,600,999999,0,50,0
94789,668,0,300,0,0
94790,500,0,75,500,150
94791,150,60,60,150,85
94792,450,0,200,200,0
94793,428,0,428,154,0
94794,700,0,200,70,0
94795,500,60,300,140,30
94796,500,0,300,200,0
94797,450,0,214,0,0
94798,250,0,250,50,0
94799,400,0,200,1000,300
94800,1080,0,400,660,520
94801,430,0,70,25,0
94802,999999,999999,500,300,200
94803,NA,NA,NA,NA,NA
94804,350,0,128,75,60
94805,100,0,0,100,0
94806,180,0,42,36,0
94807,800,0,0,300,0
94808,185,0,200,50,25
94809,1500,300,0,300,0
94810,600,999999,999999,300,999999
94811,600,20,0,0,0
94812,300,0,200,150,0
94813,500,100,0,320,0
94814,1500,0,350,600,100
94815,300,0,0,40,20
94816,30,0,40,200,0
94817,NA,NA,NA,NA,NA
94818,340,0,214,128,85
94819,500,150,428,200,150
94820,400,0,100,100,0
94821,1500,0,300,800,20
94822,400,0,100,20,0
94823,400,0,107,100,75
94824,800,0,50,400,0
94825,200,30,100,0,30
94826,NA,NA,NA,NA,NA
94827,400,0,40,65,100
94828,700,0,400,200,0
94829,800,0,0,100,0
94830,400,25,0,45,0
94831,100,0,35,50,0
94832,500,135,150,150,25
94833,400,80,128,171,20
94834,700,125,0,300,100
94835,150,0,0,0,0
94836,300,100,0,40,0
94837,450,0,0,200,0
94838,150,30,0,0,0
94839,800,100,0,100,50
94840,NA,NA,NA,NA,NA
94841,728,0,150,130,80
94842,400,50,0,100,0
94843,500,75,100,150,50
94844,557,50,0,150,50
94845,200,0,120,300,17
94846,200,0,0,50,50
94847,200,0,30,100,30
94848,857,214,428,642,0
94849,100,0,300,428,50
94850,700,100,400,150,50
94851,200,0,250,75,0
94852,720,0,200,0,0
94853,600,0,128,0,20
94854,NA,NA,NA,NA,NA
94855,NA,NA,NA,NA,NA
94856,300,50,0,10,0
94857,30,0,60,7,0
94858,300,0,100,0,20
94859,350,50,100,100,0
94860,300,214,857,128,0
94861,250,50,50,100,50
94862,500,50,0,600,0
94863,300,0,100,40,0
94864,400,0,600,50,30
94865,400,0,250,0,0
94866,857,428,857,428,300
94867,500,0,100,250,50
94868,500,150,150,428,0
94869,642,107,128,321,0
94870,450,0,100,150,50
94871,150,0,100,500,100
94872,200,25,0,35,0
94873,NA,NA,NA,NA,NA
94874,400,50,0,200,100
94875,500,150,0,300,25
94876,642,0,642,642,0
94877,999999,999999,300,999999,0
94878,500,0,50,200,0
94879,300,0,200,340,0
94880,550,0,0,150,40
94881,500,0,428,400,200
94882,500,199,100,150,0
94883,150,0,120,150,25
94884,500,0,300,250,0
94885,375,30,50,25,30
94886,857,171,100,200,200
94887,NA,NA,NA,NA,NA
94888,543,0,128,214,60
94889,1285,0,300,100,60
94890,428,0,300,642,171
94891,0,0,15,50,50
94892,350,250,60,50,0
94893,200,0,200,100,0
94894,450,0,150,642,50
94895,600,999999,999999,300,999999
94896,700,0,150,20,10
94897,300,0,3000,428,428
94898,100,50,100,0,0
94899,250,0,200,100,40
94900,150,0,200,80,0
94901,600,0,600,150,0
94902,300,100,321,60,0
94903,300,50,100,300,50
94904,800,100,100,350,0
94905,1285,171,0,700,0
94906,800,100,200,150,0
94907,600,50,40,150,0
94908,200,10,0,30,0
94909,800,200,0,50,0
94910,300,0,100,200,50
94911,400,100,150,300,100
94912,1200,50,300,642,0
94913,600,300,120,80,0
94914,500,0,200,999999,20
94915,500,0,300,0,30
94916,400,0,180,20,0
94917,642,0,0,100,100
94918,300,0,0,0,0
94919,600,0,50,342,80
94920,300,45,200,30,30
94921,428,64,321,0,0
94922,514,64,85,214,0
94923,525,125,0,75,0
94924,500,0,40,100,0
94925,80,0,400,100,40
94926,580,0,0,100,50
94927,NA,NA,NA,NA,NA
94928,400,0,30,75,75
94929,50,2,0,700,0
94930,250,0,0,300,150
94931,350,30,0,0,0
94932,100,0,40,50,10
94933,300,0,50,40,0
94934,600,85,100,350,0
94935,150,30,51,257,38
94936,600,0,200,50,60
94937,200,0,20,0,0
94938,130,30,20,40,0
94939,100,0,50,100,30
94940,800,40,30,28,0
94941,150,30,150,470,0
94942,600,200,150,250,0
94943,600,0,400,0,0
94944,642,128,0,214,0
94945,400,0,999999,999999,0
94946,0,0,500,60,0
94947,500,25,150,20,0
94948,600,100,150,30,20
94949,900,100,0,250,0
94950,200,0,120,428,30
94951,NA,NA,NA,NA,NA
94952,70,0,25,160,0
94953,100,0,92,0,0
94954,257,0,30,40,50
94955,250,0,250,50,0
94956,200,40,100,50,20
94957,200,100,250,150,100
94958,400,0,50,50,0
94959,300,0,150,100,0
94960,800,0,300,800,0
94961,600,0,300,400,50
94962,500,0,500,300,0
94963,642,0,642,750,0
94964,500,0,200,0,0
94965,1071,124,0,800,950
94966,857,107,42,342,100
94967,500,80,0,160,0
94968,200,100,300,70,120
94969,342,107,0,40,10
94970,342,128,0,85,0
94971,400,0,50,50,0
94972,75,0,500,40,0
94973,400,80,300,85,85
94974,230,0,171,100,85
94975,600,0,300,100,50
94976,500,0,250,200,0
94977,200,0,60,214,0
94978,0,0,514,171,214
94979,400,200,150,60,0
94980,200,0,0,40,85
94981,250,50,75,40,0
94982,200,30,20,30,10
94983,600,0,1000,400,128
94984,300,0,0,350,120
94985,400,0,200,100,100
94986,300,0,0,250,100
94987,400,0,0,150,75
94988,214,21,0,171,42
94989,500,75,0,50,0
94990,NA,NA,NA,NA,NA
94991,200,20,40,214,214
94992,500,50,0,50,0
94993,200,50,0,50,0
94994,999999,999999,999999,100,0
94995,400,0,200,160,35
94996,500,0,300,80,0
94997,428,171,125,300,100
94998,214,64,0,64,0
94999,800,200,300,200,100
95000,130,0,10,0,0
95001,500,0,0,30,0
95002,1714,0,300,200,0
95003,650,100,250,100,100
95004,42,8,0,1000,0
95005,400,0,40,150,150
95006,300,75,30,125,40
95007,150,0,40,60,0
95008,540,0,500,520,0
95009,400,40,40,200,40
95010,NA,NA,NA,NA,NA
95011,NA,NA,NA,NA,NA
95012,300,0,300,13,0
95013,214,0,200,200,75
95014,300,0,100,10,10
95015,500,100,0,150,0
95016,140,80,260,150,0
95017,NA,NA,NA,NA,NA
95018,NA,NA,NA,NA,NA
95019,761,0,0,0,0
95020,179,0,40,0,0
95021,500,75,100,150,50
95022,550,100,400,300,0
95023,800,0,0,200,0
95024,1500,300,500,500,200
95025,428,85,300,300,0
95026,0,0,0,65,0
95027,300,25,50,50,0
95028,100,0,30,60,20
95029,330,0,50,70,0
95030,500,0,25,100,100
95031,214,20,214,710,0
95032,450,50,150,200,0
95033,200,0,250,75,0
95034,800,100,100,50,0
95035,400,0,200,200,50
95036,250,0,200,150,0
95037,0,0,200,100,20
95038,500,0,428,200,50
95039,64,0,15,0,0
95040,342,42,0,85,0
95041,NA,NA,NA,NA,NA
95042,642,0,50,0,0
95043,400,150,200,0,0
95044,300,35,100,0,0
95045,0,0,642,60,30
95046,100,0,30,30,0
95047,300,100,0,40,0
95048,300,50,0,300,20
95049,428,0,0,999999,0
95050,300,0,0,75,0
95051,1000,0,200,200,53
95052,600,0,1000,400,128
95053,600,0,100,0,0
95054,857,171,0,128,0
95055,500,0,100,100,100
95056,500,10,150,80,0
95057,160,0,50,60,0
95058,600,0,0,300,0
95059,200,20,25,0,0
95060,200,0,50,50,20
95061,1000,214,214,214,214
95062,200,0,0,0,0
95063,300,0,30,10,0
95064,500,0,0,999999,0
95065,450,0,200,100,30
95066,50,20,50,0,0
95067,200,0,20,50,20
95068,0,0,214,70,8
95069,0,0,100,50,0
95070,3000,500,1000,999999,999999
95071,600,0,200,120,0
95072,1000,0,100,37,0
95073,300,75,75,50,0
95074,1500,0,200,300,50
95075,200,50,100,100,25
95076,NA,NA,NA,NA,NA
95077,300,0,200,200,60
95078,350,0,0,300,20
95079,300,0,0,100,20
95080,NA,NA,NA,NA,NA
95081,1500,0,200,300,50
95082,400,0,0,0,0
95083,750,0,0,65,90
95084,1000,100,0,20,0
95085,350,0,100,200,0
95086,214,0,214,100,0
95087,0,0,900,160,0
95088,642,128,0,214,0
95089,940,0,0,400,216
95090,230,0,175,999999,0
95091,190,0,35,0,0
95092,999999,999999,999999,500,90
95093,857,128,85,257,0
95094,428,0,200,214,0
95095,300,30,0,30,0
95096,800,0,200,0,0
95097,500,100,0,400,0
95098,200,40,25,150,20
95099,300,0,200,200,60
95100,1000,300,0,200,0
95101,150,20,0,0,0
95102,400,100,600,428,85
95103,1000,0,200,250,60
95104,642,0,0,50,50
95105,300,42,128,50,20
95106,300,0,0,0,0
95107,85,25,857,428,214
95108,728,0,120,40,30
95109,200,0,160,50,30
95110,1000,200,300,400,75
95111,300,40,0,150,0
95112,600,0,0,20,100
95113,428,0,85,192,NA
95114,257,85,150,200,0
95115,400,0,0,100,85
95116,857,321,56,85,42
95117,700,0,350,200,0
95118,200,64,80,75,25
95119,250,0,257,85,0
95120,900,200,300,0,20
95121,342,42,85,40,0
95122,500,0,0,100,40
95123,400,0,100,214,0
95124,150,20,12,50,5
95125,800,0,0,30,0
95126,857,0,1285,150,60
95127,1000,85,300,100,20
95128,600,0,128,100,20
95129,257,64,85,42,0
95130,500,0,0,150,50
95131,100,0,0,0,0
95132,800,0,0,200,0
95133,300,0,0,0,0
95134,857,171,100,200,200
95135,200,20,5,20,0
95136,500,150,428,200,150
95137,857,214,25,480,0
95138,150,20,20,30,0
95139,800,0,1714,200,0
95140,550,100,400,300,0
95141,800,0,1714,200,0
95142,642,0,428,642,171
95143,180,0,80,80,30
95144,600,200,250,0,0
95145,600,15,80,200,0
95146,350,0,100,200,20
95147,800,0,0,200,0
95148,350,0,100,50,70
95149,300,100,200,100,200
95150,500,0,100,100,50
95151,300,0,55,20,20
95152,194,0,0,0,0
95153,200,0,0,40,0
95154,400,0,40,12,0
95155,1071,0,0,60,0
95156,642,0,0,128,0
95157,400,0,214,171,20
95158,800,0,0,200,0
95159,350,0,100,150,0
95160,NA,NA,NA,NA,NA
95161,300,100,0,0,0
95162,800,0,350,250,40
95163,250,0,0,0,0
95164,500,75,400,428,100
95165,300,100,50,150,0
95166,857,0,857,0,0
95167,500,0,400,200,100
95168,375,30,50,25,30
95169,400,150,200,0,0
95170,500,0,150,100,0
95171,400,0,50,300,0
95172,857,80,0,0,0
95173,400,50,50,20,20
95174,642,0,214,40,0
95175,600,0,100,300,0
95176,500,0,50,999999,0
95177,500,0,0,0,0
95178,650,100,0,500,0
95179,327,0,25,0,0
95180,500,0,200,128,0
95181,600,50,100,642,0
95182,600,40,100,300,100
95183,600,0,130,80,0
95184,1500,214,171,200,0
95185,150,60,60,150,85
95186,300,0,0,0,25
95187,1071,0,400,225,100
95188,300,0,428,40,0
95189,75,40,30,0,0
95190,200,0,10,428,10
95191,200,0,300,100,0
95192,300,0,500,200,160
95193,200,30,300,400,0
95194,NA,NA,NA,NA,NA
95195,300,0,50,40,0
95196,NA,NA,NA,NA,NA
95197,0,0,600,100,0
95198,0,0,20,20,10
95199,100,0,40,0,85
95200,642,0,100,257,0
95201,800,100,200,150,0
95202,999999,999999,999999,999999,999999
95203,150,30,72,0,128
95204,214,0,100,50,0
95205,150,0,150,60,0
95206,642,214,300,80,642
95207,350,0,100,50,0
95208,1000,171,0,100,0
95209,500,150,300,100,25
95210,400,100,300,1000,200
95211,350,100,20,200,20
95212,400,0,400,350,0
95213,400,100,60,100,40
95214,428,0,0,257,0
95215,70,20,0,15,0
95216,400,200,100,100,0
95217,NA,NA,NA,NA,NA
95218,550,0,50,200,0
95219,350,0,120,100,20
95220,257,0,40,50,0
95221,200,0,30,30,30
95222,0,0,300,999999,0
95223,350,0,100,200,20
95224,400,0,100,150,0
95225,600,100,0,100,0
95226,200,0,300,100,50
95227,100,0,400,300,0
95228,1200,200,0,0,400
95229,500,100,100,200,0
95230,300,0,128,70,0
95231,50,0,200,70,60
95232,500,0,200,30,0
95233,220,100,1071,428,0
95234,NA,NA,NA,NA,NA
95235,642,0,428,257,0
95236,400,40,20,171,0
95237,214,85,4,64,0
95238,250,30,225,80,50
95239,700,300,500,400,0
95240,600,0,1000,400,128
95241,400,200,100,400,0
95242,500,0,107,200,100
95243,400,0,100,100,0
95244,100,0,40,50,40
95245,400,0,150,50,0
95246,642,0,428,0,0
95247,171,0,50,471,0
95248,0,0,1000,50,150
95249,300,50,10,0,0
95250,214,0,100,50,0
95251,800,200,100,85,85
95252,60,10,0,16,0
95253,500,25,150,20,0
95254,642,128,857,0,0
95255,428,75,257,150,200
95256,50,0,30,40,0
95257,500,25,150,20,0
95258,250,80,125,0,0
95259,NA,NA,NA,NA,NA
95260,250,0,0,300,0
95261,600,0,0,40,0
95262,500,0,0,140,100
95263,300,0,20,60,30
95264,500,50,500,1000,30
95265,300,0,65,128,64
95266,550,75,150,150,70
95267,250,0,250,75,0
95268,450,15,20,60,0
95269,NA,NA,NA,NA,NA
95270,300,0,300,100,40
95271,214,0,107,214,42
95272,214,0,3,30,0
95273,642,0,0,120,0
95274,400,100,0,428,0
95275,321,85,42,20,0
95276,200,85,60,500,20
95277,250,75,0,120,0
95278,857,85,300,257,0
95279,999999,999999,999999,100,0
95280,999999,999999,999999,999999,0
95281,200,30,0,15,13
95282,200,0,200,0,0
95283,257,171,171,214,0
95284,500,100,30,800,0
95285,300,0,0,0,0
95286,400,50,0,300,120
95287,257,21,40,300,0
95288,0,0,40,0,0
95289,200,40,0,171,0
95290,300,0,150,85,0
95291,600,0,200,214,50
95292,200,0,50,50,0
95293,600,0,200,120,0
95294,857,20,0,80,0
95295,1714,214,428,428,0
95296,642,0,214,100,0
95297,999999,999999,999999,500,90
95298,300,0,0,50,0
95299,600,0,250,1000,0
95300,60,0,400,100,0
95301,NA,NA,NA,NA,NA
95302,857,0,300,428,0
95303,180,20,0,0,10
95304,NA,NA,NA,NA,NA
95305,200,0,100,150,0
95306,857,0,0,171,0
95307,30,0,10,20,5
95308,500,150,0,200,0
95309,500,100,500,20,0
95310,100,0,600,0,0
95311,750,0,100,100,40
95312,250,0,0,15,0
95313,321,20,70,350,107
95314,1000,0,400,250,200
95315,600,0,400,0,20
95316,800,0,0,150,0
95317,500,0,100,100,100
95318,1000,400,500,100,50
95319,400,0,0,200,0
95320,514,0,0,42,0
95321,130,0,0,20,10
95322,200,0,75,30,30
95323,300,40,500,75,30
95324,400,60,40,400,0
95325,600,75,0,100,0
95326,500,50,30,100,50
95327,600,50,200,100,20
95328,0,0,300,300,0
95329,600,100,0,300,100
95330,600,0,128,100,20
95331,300,0,30,50,0
95332,150,50,30,75,0
95333,500,50,300,50,100
95334,NA,NA,NA,NA,NA
95335,100,0,150,80,40
95336,500,100,0,150,0
95337,580,0,0,100,50
95338,999999,999999,0,0,0
95339,NA,NA,NA,NA,NA
95340,857,171,0,428,214
95341,650,150,0,214,0
95342,450,0,50,130,0
95343,NA,NA,NA,NA,NA
95344,450,0,150,100,128
95345,200,128,0,50,0
95346,500,100,20,100,100
95347,428,25,100,30,20
95348,400,0,400,200,20
95349,550,0,150,50,0
95350,NA,NA,NA,NA,NA
95351,642,0,642,642,0
95352,428,128,128,10,20
95353,400,50,0,100,0
95354,857,0,1285,150,60
95355,800,0,12,20,20
95356,NA,NA,NA,NA,NA
95357,300,0,50,15,6
95358,200,0,150,0,0
95359,500,0,200,30,0
95360,400,0,250,250,0
95361,200,50,50,25,0
95362,557,128,0,0,0
95363,225,30,110,30,0
95364,857,0,300,300,0
95365,400,80,0,100,50
95366,600,0,257,428,300
95367,800,0,80,200,0
95368,600,350,100,170,0
95369,700,200,999999,75,50
95370,549,0,100,80,45
95371,857,0,400,428,60
95372,250,0,250,642,0
95373,1200,50,300,642,0
95374,300,0,0,0,40
95375,1000,0,0,200,60
95376,200,0,100,214,100
95377,500,200,0,50,0
95378,400,0,0,0,60
95379,92,0,50,150,999999
95380,120,0,150,0,0
95381,80,0,800,150,0
95382,1200,0,800,400,0
95383,857,0,999999,999999,999999
95384,150,75,20,50,0
95385,300,40,500,75,30
95386,400,0,73,0,20
95387,200,35,100,85,42
95388,280,0,0,50,20
95389,300,0,200,300,125
95390,200,0,0,0,30
95391,857,428,857,428,300
95392,999999,999999,999999,999999,0
95393,400,0,50,600,85
95394,642,0,428,214,0
95395,200,50,50,60,0
95396,100,50,300,50,50
95397,200,0,0,0,0
95398,250,0,50,60,30
95399,1000,0,100,37,0
95400,428,75,257,150,200
95401,214,42,0,0,0
95402,200,20,40,214,214
95403,500,100,50,200,0
95404,NA,NA,NA,NA,NA
95405,1000,0,150,0,0
95406,150,15,0,777,0
95407,400,20,20,100,0
95408,200,0,0,0,0
95409,1714,150,0,428,428
95410,700,30,0,100,0
95411,250,20,250,85,42
95412,370,60,100,150,50
95413,0,0,200,40,0
95414,857,0,400,100,200
95415,250,0,200,300,100
95416,750,0,0,1071,0
95417,160,0,20,0,0
95418,800,0,200,300,0
95419,500,0,0,100,0
95420,750,0,100,100,40
95421,300,30,15,0,0
95422,250,0,50,60,30
95423,600,0,0,100,0
95424,650,100,250,100,100
95425,1285,428,200,100,30
95426,800,0,0,0,0
95427,642,50,64,20,0
95428,800,0,0,100,0
95429,400,0,999999,999999,0
95430,600,0,200,642,0
95431,300,100,100,60,12
95432,1000,85,300,100,20
95433,1071,0,428,214,40
95434,535,171,321,60,0
95435,214,0,1500,100,0
95436,600,0,130,80,0
95437,600,0,85,128,40
95438,500,0,100,350,150
95439,800,50,0,150,40
95440,0,0,0,0,0
95441,250,30,50,50,0
95442,200,0,200,150,30
95443,100,0,50,60,0
95444,761,0,0,0,0
95445,450,0,0,50,0
95446,0,0,0,660,0
95447,257,0,214,45,0
95448,120,0,0,20,0
95449,857,0,428,321,0
95450,700,0,150,20,10
95451,NA,NA,NA,NA,NA
95452,325,0,25,0,0
95453,535,0,300,500,0
95454,428,85,85,85,85
95455,342,0,64,107,0
95456,600,0,0,100,50
95457,550,0,150,50,0
95458,642,0,0,120,0
95459,0,0,200,35,0
95460,1500,300,0,300,0
95461,200,0,171,42,42
95462,600,0,200,500,0
95463,500,0,0,200,0
95464,300,100,300,150,100
95465,800,0,0,200,0
95466,500,50,20,75,0
95467,300,50,0,200,20
95468,0,0,800,2142,0
95469,257,257,25,520,10
95470,500,0,200,100,0
95471,320,20,0,150,0
95472,1285,200,100,400,50
95473,214,0,214,214,0
95474,311,0,0,100,0
95475,600,0,200,214,50
95476,1200,30,0,200,0
95477,857,0,1285,150,60
95478,450,0,150,100,60
95479,514,42,75,50,25
95480,857,321,0,100,0
95481,150,30,51,257,38
95482,428,0,642,30,0
95483,400,0,150,50,0
95484,171,0,21,25,0
95485,350,0,100,150,0
95486,500,100,100,150,30
95487,500,0,200,40,0
95488,428,0,85,200,20
95489,800,0,60,0,200
95490,200,0,200,100,0
95491,0,0,857,85,0
95492,450,100,0,0,0
95493,342,42,0,85,0
95494,428,85,42,47,85
95495,0,0,300,0,0
95496,500,0,150,300,50
95497,650,0,100,150,150
95498,200,0,300,30,0
95499,500,150,300,100,25
95500,100,0,0,100,0
95501,400,50,100,50,30
95502,500,50,999999,100,20
95503,400,50,0,200,20
95504,480,85,85,0,0
95505,350,0,500,200,100
95506,300,0,100,500,0
95507,511,0,42,250,300
95508,400,30,20,0,0
95509,600,100,0,400,0
95510,500,100,321,75,0
95511,300,0,500,200,100
95512,600,0,471,642,50
95513,500,0,50,200,0
95514,700,200,25,400,0
95515,777777,777777,999999,999999,999999
95516,450,0,150,100,128
95517,400,100,50,300,50
95518,535,0,50,170,0
95519,321,30,0,10,0
95520,0,0,600,0,19
95521,400,100,100,200,0
95522,80,20,20,30,0
95523,857,50,0,50,0
95524,428,0,0,300,0
95525,200,0,30,10,20
95526,500,0,0,50,0
95527,200,30,50,25,0
95528,428,0,0,0,0
95529,350,0,90,200,40
95530,500,0,100,0,0
95531,100,0,100,100,0
95532,800,0,200,0,0
95533,300,100,25,300,50
95534,500,0,0,30,0
95535,400,50,300,0,0
95536,500,0,300,275,0
95537,0,0,600,60,0
95538,900,0,0,0,0
95539,400,100,200,200,0
95540,300,0,0,0,0
95541,450,0,200,300,150
95542,200,0,0,100,0
95543,700,0,100,1000,250
95544,200,0,300,300,0
95545,1285,0,857,999999,0
95546,800,0,150,250,60
95547,200,0,128,30,50
95548,65,0,0,20,0
95549,300,75,125,257,20
95550,500,0,0,100,0
95551,500,0,0,200,0
95552,500,50,300,50,100
95553,900,200,0,100,0
95554,500,0,60,50,0
95555,800,0,0,200,0
95556,30,0,100,128,20
95557,200,30,0,30,0
95558,0,0,1285,999999,999999
95559,800,0,60,0,200
95560,728,0,150,130,80
95561,200,0,0,999999,0
95562,500,0,200,30,0
95563,240,60,180,214,0
95564,1000,0,0,800,60
95565,600,0,1000,400,128
95566,257,51,0,12,22
95567,800,100,100,100,200
95568,NA,NA,NA,NA,NA
95569,150,0,120,150,25
95570,200,0,350,100,40
95571,800,200,0,50,0
95572,700,0,999999,999999,999999
95573,0,0,150,200,50
95574,300,60,0,0,30
95575,70,0,0,30,30
95576,400,60,200,100,0
95577,600,0,200,0,0
95578,600,150,5,40,0
95579,250,50,25,0,0
95580,428,0,0,999999,0
95581,200,0,600,100,0
95582,500,42,0,200,10
95583,300,30,0,0,0
95584,800,300,0,500,0
95585,800,0,300,999999,0
95586,150,0,150,40,30
95587,400,40,60,75,40
95588,100,0,50,0,0
95589,500,0,200,50,0
95590,100,0,200,200,20
95591,600,100,200,100,20
95592,500,214,0,0,0
95593,700,100,0,41,100
95594,NA,NA,NA,NA,NA
95595,325,0,25,0,0
95596,250,20,20,450,50
95597,600,50,100,500,200
95598,400,120,0,300,0
95599,214,0,214,85,85
95600,300,70,0,9,400
95601,300,0,100,20,0
95602,500,200,400,999999,100
95603,700,0,50,20,0
95604,428,100,100,200,0
95605,200,0,400,50,10
95606,300,0,40,15,0
95607,600,50,50,70,0
95608,NA,NA,NA,NA,NA
95609,700,50,400,600,50
95610,400,0,300,200,100
95611,192,0,0,0,0
95612,600,999999,999999,300,999999
95613,0,0,400,20,15
95614,750,0,0,100,0
95615,100,10,50,25,0
95616,428,0,85,192,NA
95617,642,214,214,0,171
95618,710,0,0,128,0
95619,500,0,200,200,50
95620,500,0,100,100,100
95621,500,0,0,100,0
95622,600,0,0,400,250
95623,428,50,64,107,85
95624,214,0,100,750,21
95625,1000,100,400,642,214
95626,250,0,0,50,0
95627,NA,NA,NA,NA,NA
95628,300,0,255,0,20
95629,214,0,0,0,0
95630,100,0,20,85,0
95631,857,0,400,100,200
95632,700,42,0,0,0
95633,500,0,500,200,100
95634,400,0,150,257,107
95635,642,0,428,642,171
95636,500,150,500,200,20
95637,60,10,0,90,0
95638,600,50,100,100,50
95639,500,60,300,140,30
95640,214,0,214,214,214
95641,600,0,100,0,0
95642,450,150,200,200,0
95643,300,0,0,100,50
95644,NA,NA,NA,NA,NA
95645,450,0,250,0,0
95646,400,50,100,150,0
95647,857,0,1285,150,60
95648,140,30,0,12,0
95649,642,107,214,428,0
95650,500,0,200,100,100
95651,999999,999999,999999,40,0
95652,741,100,40,200,0
95653,400,0,0,120,0
95654,270,25,100,125,0
95655,600,100,0,400,0
95656,130,0,20,128,0
95657,400,50,0,400,100
95658,350,0,100,150,40
95659,190,0,0,20,20
95660,500,100,125,200,50
95661,777777,777777,777777,777777,777777
95662,200,75,50,225,0
95663,557,128,0,0,0
95664,428,0,0,100,50
95665,321,42,0,128,0
95666,257,25,42,30,0
95667,1000,0,200,250,60
95668,214,21,85,25,0
95669,400,171,300,200,50
95670,642,0,428,257,0
95671,400,50,100,100,0
95672,0,0,270,125,55
95673,120,20,35,30,0
95674,400,0,0,60,140
95675,428,0,0,0,0
95676,1285,0,85,257,0
95677,428,50,100,200,30
95678,100,50,300,50,50
95679,600,20,0,400,80
95680,300,0,10,40,40
95681,850,0,400,50,70
95682,500,0,150,300,0
95683,428,85,214,214,107
95684,510,40,80,500,0
95685,300,0,30,20,0
95686,300,0,100,20,0
95687,150,0,0,0,0
95688,800,0,0,150,0
95689,250,30,0,0,0
95690,200,0,120,0,0
95691,0,0,642,150,0
95692,400,100,60,300,0
95693,1000,300,0,500,210
95694,1071,0,214,200,200
95695,250,20,50,999999,999999
95696,50,10,2,30,10
95697,500,75,400,428,100
95698,500,0,0,0,100
95699,250,50,50,100,50
95700,642,0,500,200,50
95701,400,0,200,200,50
95702,999999,999999,100,214,0
95703,NA,NA,NA,NA,NA
95704,500,0,100,50,0
95705,NA,NA,NA,NA,NA
95706,700,0,0,30,0
95707,900,0,0,0,0
95708,90,15,400,65,50
95709,8400,0,0,400,35
95710,1714,214,428,0,50
95711,100,0,0,50,0
95712,500,0,50,60,30
95713,428,0,85,250,0
95714,300,50,200,100,60
95715,642,0,0,50,50
95716,NA,NA,NA,NA,NA
95717,535,85,535,150,40
95718,642,85,214,85,0
95719,200,0,50,50,0
95720,300,0,0,50,0
95721,999999,999999,100,214,0
95722,1285,0,0,0,0
95723,128,42,42,85,47
95724,557,50,0,150,50
95725,514,128,428,300,40
95726,150,0,128,50,20
95727,250,20,25,30,0
95728,300,0,200,100,0
95729,400,100,0,100,85
95730,257,0,200,0,0
95731,NA,NA,NA,NA,NA
95732,800,0,0,0,0
95733,771,0,150,180,180
95734,200,30,50,50,0
95735,640,110,428,120,100
95736,200,100,40,0,0
95737,428,0,42,42,0
95738,500,0,100,200,50
95739,1000,300,100,0,50
95740,400,75,200,300,150
95741,430,0,50,60,0
